ID, Nationality, Gender, Age, Degree, Hours on Readings, Hours on Assignments, Hours on Games, Hours on Internet, Exam, Grade, GradeLetter
8723, China, 0,22, BS, 11, 13, 1, 2,92.95,95.50,A
8724, China, 0,19, BS, 11, 13, 1, 2,95.96,91.79,A
8725, China, 0,24, BS, 11, 13, 1, 2,92.14,93.71,A
8726, China, 0,19, BS, 11, 13, 1, 2,90.16,97.49,A
8727, China, 0,25, BS, 11, 13, 1, 2,98.06,90.05,A
8728, China, 0,24, BS, 11, 13, 1, 2,99.75,99.30,A
8729, China, 0,24, BS, 11, 13, 1, 2,90.36,90.04,A
8730, China, 0,24, BS, 11, 13, 1, 2,93.79,98.56,A
8731, China, 0,26, BS, 11, 13, 1, 2,97.67,94.72,A
8732, China, 0,19, BS, 11, 13, 1, 2,90.44,94.28,A
8733, China, 0,19, BS, 11, 13, 1, 2,93.86,91.39,A
8734, China, 0,26, BS, 11, 13, 1, 2,98.50,96.78,A
8735, China, 0,20, BS, 11, 13, 1, 2,98.04,97.29,A
8736, China, 0,23, BS, 11, 13, 1, 2,91.11,90.51,A
8737, China, 0,24, BS, 11, 13, 1, 2,93.28,96.47,A
8738, China, 0,21, BS, 11, 13, 1, 2,92.11,94.60,A
8739, China, 0,20, BS, 11, 13, 1, 2,92.55,91.62,A
8740, China, 0,18, BS, 11, 13, 1, 2,95.31,92.83,A
8741, China, 0,25, BS, 11, 13, 1, 2,96.04,97.24,A
8742, China, 0,22, BS, 11, 13, 1, 2,96.68,99.43,A
8743, China, 0,24, BS, 11, 13, 1, 2,90.38,94.19,A
8744, China, 0,26, BS, 11, 13, 1, 2,98.91,95.33,A
8745, China, 0,21, BS, 11, 13, 1, 2,99.05,97.39,A
8746, China, 0,24, BS, 11, 13, 1, 2,93.05,92.19,A
8747, China, 0,22, BS, 11, 13, 1, 2,97.60,96.56,A
8748, China, 0,23, BS, 11, 13, 1, 2,96.94,97.49,A
8749, China, 0,20, BS, 11, 13, 1, 2,97.97,93.81,A
8750, China, 0,22, BS, 11, 13, 1, 2,97.49,98.92,A
8751, China, 0,19, BS, 11, 13, 1, 2,99.45,97.13,A
8752, China, 0,25, BS, 11, 13, 1, 2,97.46,90.46,A
8753, China, 0,21, BS, 11, 13, 1, 2,99.37,96.33,A
8754, China, 0,18, BS, 11, 13, 1, 2,97.86,92.27,A
8755, India, 0,24, PHD, 12, 6, 4, 11,95.78,80.67,B
8756, India, 0,20, PHD, 12, 6, 4, 11,96.46,83.71,B
8757, India, 0,20, PHD, 12, 6, 4, 11,88.97,83.92,B
8758, India, 0,24, PHD, 12, 6, 4, 11,84.76,85.36,B
8759, India, 0,25, PHD, 12, 6, 4, 11,84.55,80.76,B
8760, India, 0,20, PHD, 12, 6, 4, 11,98.73,88.90,A
8761, India, 0,23, PHD, 12, 6, 4, 11,90.36,87.51,B
8762, India, 0,19, PHD, 12, 6, 4, 11,85.82,86.33,B
8763, India, 0,19, PHD, 12, 6, 4, 11,94.06,95.25,A
8764, India, 0,25, PHD, 12, 6, 4, 11,81.92,94.49,A
8765, India, 0,26, PHD, 12, 6, 4, 11,99.24,97.59,A
8766, India, 0,24, PHD, 12, 6, 4, 11,85.81,96.72,A
8767, India, 0,26, PHD, 12, 6, 4, 11,91.87,98.05,A
8768, India, 0,18, PHD, 12, 6, 4, 11,85.87,91.89,A
8769, India, 0,22, PHD, 12, 6, 4, 11,99.49,82.05,B
8770, India, 0,19, PHD, 12, 6, 4, 11,99.93,90.11,A
8771, India, 0,19, PHD, 12, 6, 4, 11,99.45,81.64,B
8772, India, 0,19, PHD, 12, 6, 4, 11,81.84,86.73,B
8773, India, 0,18, PHD, 12, 6, 4, 11,97.51,93.16,A
8774, India, 0,26, PHD, 12, 6, 4, 11,88.47,88.33,A
8775, India, 0,22, PHD, 12, 6, 4, 11,84.29,80.73,B
8776, India, 0,22, PHD, 12, 6, 4, 11,93.03,89.09,A
8777, India, 0,23, PHD, 12, 6, 4, 11,84.62,97.41,A
8778, India, 0,26, PHD, 12, 6, 4, 11,93.96,99.83,A
8779, India, 0,24, PHD, 12, 6, 4, 11,94.06,100.00,A
8780, India, 0,25, PHD, 12, 6, 4, 11,99.29,94.83,A
8781, India, 0,24, PHD, 12, 6, 4, 11,91.34,93.23,A
8782, India, 0,23, PHD, 12, 6, 4, 11,85.39,83.52,B
8783, India, 0,19, PHD, 12, 6, 4, 11,98.16,89.72,A
8784, India, 0,22, PHD, 12, 6, 4, 11,81.43,83.61,B
8785, India, 0,21, PHD, 12, 6, 4, 11,85.60,90.34,A
8786, India, 0,19, PHD, 12, 6, 4, 11,81.78,90.73,A
8787, India, 0,24, PHD, 12, 6, 4, 11,94.46,96.92,A
8788, India, 0,21, PHD, 12, 6, 4, 11,96.67,80.03,B
8789, India, 0,19, PHD, 12, 6, 4, 11,91.89,92.85,A
8790, India, 0,24, PHD, 12, 6, 4, 11,96.39,90.94,A
8791, India, 0,21, PHD, 12, 6, 4, 11,97.44,96.84,A
8792, India, 0,20, PHD, 12, 6, 4, 11,93.73,85.05,B
8793, India, 0,22, PHD, 12, 6, 4, 11,85.44,96.39,A
8794, India, 0,22, PHD, 12, 6, 4, 11,88.69,86.81,B
8795, India, 0,25, PHD, 12, 6, 4, 11,88.80,85.80,B
8796, India, 0,23, PHD, 12, 6, 4, 11,88.81,94.33,A
8797, India, 0,21, PHD, 12, 6, 4, 11,89.23,82.10,B
8798, India, 0,25, PHD, 12, 6, 4, 11,94.73,88.42,A
8799, India, 0,20, PHD, 12, 6, 4, 11,80.67,97.83,A
8800, India, 0,25, PHD, 12, 6, 4, 11,90.60,97.32,A
8801, India, 0,19, PHD, 12, 6, 4, 11,97.36,86.46,B
8802, India, 0,21, PHD, 12, 6, 4, 11,99.91,80.14,B
8803, India, 0,26, PHD, 12, 6, 4, 11,90.45,85.71,B
8804, India, 0,24, PHD, 12, 6, 4, 11,99.35,86.96,B
8805, India, 0,26, PHD, 12, 6, 4, 11,90.24,81.07,B
8806, India, 0,23, PHD, 12, 6, 4, 11,88.12,84.51,B
8807, India, 0,18, PHD, 12, 6, 4, 11,96.59,84.32,B
8808, India, 0,25, PHD, 12, 6, 4, 11,82.13,99.76,A
8809, India, 0,21, PHD, 12, 6, 4, 11,88.08,91.72,A
8810, India, 0,18, PHD, 12, 6, 4, 11,96.64,98.06,A
8811, India, 0,24, PHD, 12, 6, 4, 11,86.65,91.07,A
8812, Spain, 1,19, BS, 14, 0, 0, 8,81.97,84.34,B
8813, Spain, 1,24, BS, 14, 0, 0, 8,95.28,90.35,A
8814, Spain, 1,18, BS, 14, 0, 0, 8,81.58,83.67,B
8815, Spain, 1,22, BS, 14, 0, 0, 8,88.38,91.81,A
8816, Spain, 1,22, BS, 14, 0, 0, 8,94.12,93.03,A
8817, Spain, 1,20, BS, 14, 0, 0, 8,80.03,87.19,B
8818, Spain, 1,24, BS, 14, 0, 0, 8,99.14,82.89,B
8819, Spain, 1,20, BS, 14, 0, 0, 8,96.28,99.18,A
8820, Spain, 1,21, BS, 14, 0, 0, 8,98.94,84.94,B
8821, Spain, 1,24, BS, 14, 0, 0, 8,96.45,96.06,A
8822, Spain, 1,20, BS, 14, 0, 0, 8,94.39,89.52,A
8823, Spain, 1,19, BS, 14, 0, 0, 8,80.08,88.75,A
8824, Spain, 1,22, BS, 14, 0, 0, 8,90.56,83.35,B
8825, Spain, 1,18, BS, 14, 0, 0, 8,81.69,86.22,B
8826, Spain, 1,18, BS, 14, 0, 0, 8,85.29,91.72,A
8827, Spain, 1,20, BS, 14, 0, 0, 8,87.03,89.37,A
8828, Spain, 1,19, BS, 14, 0, 0, 8,86.70,90.02,A
8829, Spain, 1,18, BS, 14, 0, 0, 8,91.51,81.25,B
8830, Spain, 1,25, BS, 14, 0, 0, 8,81.22,82.92,B
8831, Spain, 1,24, BS, 14, 0, 0, 8,81.58,82.26,B
8832, Spain, 1,26, BS, 14, 0, 0, 8,92.31,80.80,B
8833, Spain, 1,19, BS, 14, 0, 0, 8,95.71,86.63,B
8834, Spain, 1,26, BS, 14, 0, 0, 8,83.78,91.07,A
8835, Spain, 1,25, BS, 14, 0, 0, 8,96.64,86.43,B
8836, Spain, 1,18, BS, 14, 0, 0, 8,82.72,80.19,B
8837, Spain, 1,25, BS, 14, 0, 0, 8,82.64,85.49,B
8838, Spain, 1,18, BS, 14, 0, 0, 8,96.27,88.81,A
8839, Spain, 1,26, BS, 14, 0, 0, 8,80.38,87.79,B
8840, Spain, 1,22, BS, 14, 0, 0, 8,87.28,88.34,A
8841, Spain, 1,22, BS, 14, 0, 0, 8,89.96,85.06,B
8842, Spain, 1,24, BS, 14, 0, 0, 8,93.83,92.93,A
8843, Spain, 1,20, BS, 14, 0, 0, 8,97.61,90.97,A
8844, Spain, 1,19, BS, 14, 0, 0, 8,99.32,86.26,B
8845, Spain, 1,21, BS, 14, 0, 0, 8,89.33,80.65,B
8846, Spain, 1,18, BS, 14, 0, 0, 8,80.85,97.01,A
8847, Spain, 1,25, BS, 14, 0, 0, 8,90.25,84.26,B
8848, Spain, 1,21, BS, 14, 0, 0, 8,99.47,98.93,A
8849, Spain, 1,18, BS, 14, 0, 0, 8,85.73,98.77,A
8850, Spain, 1,19, BS, 14, 0, 0, 8,97.96,94.64,A
8851, Spain, 1,25, BS, 14, 0, 0, 8,98.15,82.29,B
8852, Spain, 1,19, BS, 14, 0, 0, 8,87.82,90.34,A
8853, Spain, 1,26, BS, 14, 0, 0, 8,88.48,94.64,A
8854, Spain, 1,25, BS, 14, 0, 0, 8,87.28,87.86,B
8855, Spain, 1,24, BS, 14, 0, 0, 8,97.32,91.74,A
8856, Spain, 1,20, BS, 14, 0, 0, 8,93.56,97.90,A
8857, Spain, 1,21, BS, 14, 0, 0, 8,81.46,83.07,B
8858, Spain, 1,22, BS, 14, 0, 0, 8,90.60,85.66,B
8859, Spain, 1,25, BS, 14, 0, 0, 8,85.56,93.08,A
8860, Spain, 1,25, BS, 14, 0, 0, 8,82.00,90.58,A
8861, Spain, 1,25, BS, 14, 0, 0, 8,83.69,94.99,A
8862, Spain, 1,23, BS, 14, 0, 0, 8,97.44,93.73,A
8863, Spain, 1,19, BS, 14, 0, 0, 8,84.92,86.66,B
8864, Spain, 1,20, BS, 14, 0, 0, 8,97.46,87.30,B
8865, Spain, 1,19, BS, 14, 0, 0, 8,88.38,89.38,A
8866, Spain, 1,26, BS, 14, 0, 0, 8,83.67,88.82,A
8867, Spain, 1,26, BS, 14, 0, 0, 8,90.29,81.71,B
8868, China, 0,24, BS, 0, 8, 3, 9,42.62,59.23,C
8869, China, 0,20, BS, 0, 8, 3, 9,81.48,71.18,C
8870, China, 0,22, BS, 0, 8, 3, 9,63.62,61.53,C
8871, China, 0,26, BS, 0, 8, 3, 9,57.14,58.80,F
8872, China, 0,26, BS, 0, 8, 3, 9,58.50,57.41,F
8873, China, 0,18, BS, 0, 8, 3, 9,56.23,61.61,C
8874, China, 0,21, BS, 0, 8, 3, 9,63.98,69.72,C
8875, China, 0,25, BS, 0, 8, 3, 9,42.16,55.76,F
8876, China, 0,22, BS, 0, 8, 3, 9,67.82,74.77,C
8877, China, 0,19, BS, 0, 8, 3, 9,51.39,61.68,C
8878, China, 0,25, BS, 0, 8, 3, 9,47.63,63.84,C
8879, China, 0,26, BS, 0, 8, 3, 9,49.48,66.03,C
8880, China, 0,26, BS, 0, 8, 3, 9,54.25,58.70,F
8881, China, 0,23, BS, 0, 8, 3, 9,44.33,68.82,C
8882, China, 0,22, BS, 0, 8, 3, 9,67.84,65.58,C
8883, China, 0,26, BS, 0, 8, 3, 9,66.81,67.67,C
8884, China, 0,19, BS, 0, 8, 3, 9,77.34,79.98,B
8885, China, 0,20, BS, 0, 8, 3, 9,47.48,61.70,C
8886, China, 0,24, BS, 0, 8, 3, 9,57.50,65.86,C
8887, China, 0,26, BS, 0, 8, 3, 9,57.52,55.89,F
8888, China, 0,19, BS, 0, 8, 3, 9,40.03,55.15,F
8889, China, 0,24, BS, 0, 8, 3, 9,57.82,58.98,F
8890, China, 0,25, BS, 0, 8, 3, 9,66.54,65.05,C
8891, China, 0,24, BS, 0, 8, 3, 9,74.12,74.24,C
8892, China, 0,20, BS, 0, 8, 3, 9,77.39,71.25,C
8893, China, 0,24, BS, 0, 8, 3, 9,58.48,67.41,C
8894, China, 0,18, BS, 0, 8, 3, 9,84.60,70.69,C
8895, China, 0,19, BS, 0, 8, 3, 9,59.06,58.32,F
8896, China, 0,21, BS, 0, 8, 3, 9,72.99,82.27,B
8897, China, 0,18, BS, 0, 8, 3, 9,57.67,52.28,F
8898, China, 0,23, BS, 0, 8, 3, 9,65.19,71.83,C
8899, China, 0,22, BS, 0, 8, 3, 9,82.07,73.89,C
8900, China, 0,22, BS, 0, 8, 3, 9,47.09,63.67,C
8901, China, 0,20, BS, 0, 8, 3, 9,78.48,77.34,C
8902, China, 0,22, BS, 0, 8, 3, 9,47.19,54.02,F
8903, China, 0,22, BS, 0, 8, 3, 9,67.14,60.68,C
8904, China, 0,21, BS, 0, 8, 3, 9,68.86,61.81,C
8905, China, 0,21, BS, 0, 8, 3, 9,80.91,72.50,C
8906, China, 0,23, BS, 0, 8, 3, 9,67.49,69.98,C
8907, China, 0,19, BS, 0, 8, 3, 9,45.65,64.62,C
8908, China, 0,25, BS, 0, 8, 3, 9,46.19,50.40,F
8909, China, 0,26, BS, 0, 8, 3, 9,42.64,64.47,C
8910, China, 0,24, BS, 0, 8, 3, 9,44.39,57.45,F
8911, China, 0,19, BS, 0, 8, 3, 9,70.87,75.18,C
8912, China, 0,24, BS, 0, 8, 3, 9,78.95,77.99,C
8913, China, 0,26, BS, 0, 8, 3, 9,72.01,84.15,B
8914, China, 0,20, BS, 0, 8, 3, 9,61.04,61.16,C
8915, China, 0,23, BS, 0, 8, 3, 9,67.42,65.54,C
8916, China, 0,23, BS, 0, 8, 3, 9,47.98,53.40,F
8917, China, 0,18, BS, 0, 8, 3, 9,51.72,61.93,C
8918, China, 0,19, BS, 0, 8, 3, 9,57.55,59.26,C
8919, China, 0,18, BS, 0, 8, 3, 9,67.49,65.45,C
8920, China, 0,26, BS, 0, 8, 3, 9,71.95,76.60,C
8921, China, 0,19, BS, 0, 8, 3, 9,40.50,52.09,F
8922, Spain, 0,21, PHD, 13, 7, 0, 14,98.50,85.84,B
8923, Spain, 0,26, PHD, 13, 7, 0, 14,98.14,85.38,B
8924, Spain, 0,26, PHD, 13, 7, 0, 14,95.28,94.19,A
8925, Spain, 0,26, PHD, 13, 7, 0, 14,83.23,80.29,B
8926, Spain, 0,23, PHD, 13, 7, 0, 14,86.26,84.34,B
8927, Spain, 0,26, PHD, 13, 7, 0, 14,85.25,90.16,A
8928, Spain, 0,26, PHD, 13, 7, 0, 14,93.39,93.01,A
8929, Spain, 0,18, PHD, 13, 7, 0, 14,84.12,86.09,B
8930, Spain, 0,21, PHD, 13, 7, 0, 14,95.82,87.86,B
8931, Spain, 0,19, PHD, 13, 7, 0, 14,95.95,87.55,B
8932, Spain, 0,21, PHD, 13, 7, 0, 14,86.79,94.18,A
8933, Spain, 0,21, PHD, 13, 7, 0, 14,85.63,85.27,B
8934, Spain, 0,21, PHD, 13, 7, 0, 14,97.83,96.86,A
8935, Spain, 0,26, PHD, 13, 7, 0, 14,91.00,96.64,A
8936, Spain, 0,22, PHD, 13, 7, 0, 14,82.19,93.05,A
8937, Spain, 0,25, PHD, 13, 7, 0, 14,84.52,86.80,B
8938, Spain, 0,18, PHD, 13, 7, 0, 14,96.94,99.90,A
8939, Spain, 0,22, PHD, 13, 7, 0, 14,90.09,81.43,B
8940, Spain, 0,22, PHD, 13, 7, 0, 14,97.98,95.29,A
8941, Spain, 0,25, PHD, 13, 7, 0, 14,85.54,80.58,B
8942, Spain, 0,21, PHD, 13, 7, 0, 14,94.01,86.70,B
8943, Spain, 0,23, PHD, 13, 7, 0, 14,95.15,96.93,A
8944, Spain, 0,22, PHD, 13, 7, 0, 14,82.15,90.15,A
8945, Spain, 0,19, PHD, 13, 7, 0, 14,99.01,81.11,B
8946, Spain, 0,23, PHD, 13, 7, 0, 14,84.03,96.63,A
8947, Spain, 0,19, PHD, 13, 7, 0, 14,89.44,97.50,A
8948, Spain, 0,21, PHD, 13, 7, 0, 14,83.91,81.60,B
8949, Spain, 0,23, PHD, 13, 7, 0, 14,88.80,88.27,A
8950, Spain, 0,23, PHD, 13, 7, 0, 14,83.45,90.82,A
8951, Spain, 0,20, PHD, 13, 7, 0, 14,86.03,90.56,A
8952, Spain, 0,26, PHD, 13, 7, 0, 14,90.94,95.14,A
8953, Spain, 0,21, PHD, 13, 7, 0, 14,99.68,97.50,A
8954, Spain, 0,18, PHD, 13, 7, 0, 14,86.80,93.21,A
8955, Spain, 0,19, PHD, 13, 7, 0, 14,88.77,83.00,B
8956, Spain, 0,21, PHD, 13, 7, 0, 14,96.14,82.11,B
8957, Spain, 0,24, PHD, 13, 7, 0, 14,93.16,91.13,A
8958, Spain, 0,19, PHD, 13, 7, 0, 14,90.79,92.88,A
8959, Spain, 0,21, PHD, 13, 7, 0, 14,93.04,83.40,B
8960, Spain, 0,26, PHD, 13, 7, 0, 14,99.52,86.62,B
8961, Spain, 0,22, PHD, 13, 7, 0, 14,92.06,95.45,A
8962, Spain, 0,23, PHD, 13, 7, 0, 14,84.51,96.30,A
8963, Spain, 0,18, PHD, 13, 7, 0, 14,94.99,80.44,B
8964, Spain, 0,25, PHD, 13, 7, 0, 14,80.87,83.56,B
8965, Spain, 0,20, PHD, 13, 7, 0, 14,87.52,89.17,A
8966, Spain, 0,20, PHD, 13, 7, 0, 14,90.21,81.57,B
8967, Spain, 0,26, PHD, 13, 7, 0, 14,86.01,97.05,A
8968, Spain, 0,18, PHD, 13, 7, 0, 14,80.14,80.01,B
8969, Spain, 0,21, PHD, 13, 7, 0, 14,99.14,95.52,A
8970, Spain, 0,23, PHD, 13, 7, 0, 14,98.77,95.91,A
8971, Spain, 0,24, PHD, 13, 7, 0, 14,81.68,96.59,A
8972, Spain, 0,22, PHD, 13, 7, 0, 14,94.81,80.99,B
8973, Spain, 0,25, PHD, 13, 7, 0, 14,91.92,88.61,A
8974, Spain, 0,19, PHD, 13, 7, 0, 14,86.57,99.51,A
8975, Spain, 0,20, PHD, 13, 7, 0, 14,84.37,89.60,A
8976, China, 1,23, PHD, 14, 0, 11, 14,46.81,58.68,F
8977, China, 1,20, PHD, 14, 0, 11, 14,65.37,70.79,C
8978, China, 1,19, PHD, 14, 0, 11, 14,65.31,69.23,C
8979, China, 1,24, PHD, 14, 0, 11, 14,81.91,70.04,C
8980, China, 1,23, PHD, 14, 0, 11, 14,56.93,50.85,F
8981, China, 1,22, PHD, 14, 0, 11, 14,69.51,64.07,C
8982, China, 1,26, PHD, 14, 0, 11, 14,40.37,50.07,F
8983, China, 1,25, PHD, 14, 0, 11, 14,53.31,62.89,C
8984, China, 1,25, PHD, 14, 0, 11, 14,81.80,76.52,C
8985, China, 1,24, PHD, 14, 0, 11, 14,78.15,84.04,B
8986, China, 1,22, PHD, 14, 0, 11, 14,55.85,52.29,F
8987, China, 1,21, PHD, 14, 0, 11, 14,54.99,59.78,C
8988, China, 1,26, PHD, 14, 0, 11, 14,72.66,84.48,B
8989, China, 1,25, PHD, 14, 0, 11, 14,60.51,71.73,C
8990, China, 1,20, PHD, 14, 0, 11, 14,53.46,69.78,C
8991, China, 1,24, PHD, 14, 0, 11, 14,74.85,84.17,B
8992, China, 1,21, PHD, 14, 0, 11, 14,80.20,75.75,C
8993, China, 1,25, PHD, 14, 0, 11, 14,78.98,83.33,B
8994, China, 1,19, PHD, 14, 0, 11, 14,68.67,63.20,C
8995, China, 1,20, PHD, 14, 0, 11, 14,62.83,69.73,C
8996, China, 1,19, PHD, 14, 0, 11, 14,55.02,64.38,C
8997, China, 1,25, PHD, 14, 0, 11, 14,82.71,78.93,C
8998, China, 1,24, PHD, 14, 0, 11, 14,51.15,68.38,C
8999, China, 1,21, PHD, 14, 0, 11, 14,69.30,73.09,C
9000, China, 1,22, PHD, 14, 0, 11, 14,78.61,75.34,C
9001, China, 1,21, PHD, 14, 0, 11, 14,62.93,66.09,C
9002, China, 1,22, PHD, 14, 0, 11, 14,58.49,50.45,F
9003, China, 1,18, PHD, 14, 0, 11, 14,43.31,68.80,C
9004, China, 1,23, PHD, 14, 0, 11, 14,64.56,72.46,C
9005, China, 1,18, PHD, 14, 0, 11, 14,43.28,60.15,C
9006, China, 1,26, PHD, 14, 0, 11, 14,47.82,67.43,C
9007, China, 1,23, PHD, 14, 0, 11, 14,62.29,74.23,C
9008, China, 1,24, PHD, 14, 0, 11, 14,44.07,65.76,C
9009, China, 1,23, PHD, 14, 0, 11, 14,53.69,53.50,F
9010, China, 1,24, PHD, 14, 0, 11, 14,47.82,68.28,C
9011, China, 1,24, PHD, 14, 0, 11, 14,69.41,70.75,C
9012, China, 1,26, PHD, 14, 0, 11, 14,67.50,73.72,C
9013, China, 1,25, PHD, 14, 0, 11, 14,79.69,77.81,C
9014, China, 1,21, PHD, 14, 0, 11, 14,57.68,51.51,F
9015, China, 1,26, PHD, 14, 0, 11, 14,41.49,59.08,C
9016, China, 1,22, PHD, 14, 0, 11, 14,65.67,73.80,C
9017, China, 1,20, PHD, 14, 0, 11, 14,63.20,67.49,C
9018, China, 1,24, PHD, 14, 0, 11, 14,52.62,50.78,F
9019, China, 1,22, PHD, 14, 0, 11, 14,69.19,60.48,C
9020, China, 1,22, PHD, 14, 0, 11, 14,62.31,64.31,C
9021, China, 1,24, PHD, 14, 0, 11, 14,60.31,70.99,C
9022, China, 1,18, PHD, 14, 0, 11, 14,46.22,63.93,C
9023, China, 1,26, PHD, 14, 0, 11, 14,50.99,67.42,C
9024, China, 1,22, PHD, 14, 0, 11, 14,66.31,69.25,C
9025, India, 1,19, PHD, 2, 9, 14, 12,64.17,60.28,C
9026, India, 1,20, PHD, 2, 9, 14, 12,77.84,76.15,C
9027, India, 1,26, PHD, 2, 9, 14, 12,84.97,78.11,C
9028, India, 1,23, PHD, 2, 9, 14, 12,63.35,69.93,C
9029, India, 1,21, PHD, 2, 9, 14, 12,45.69,68.45,C
9030, India, 1,18, PHD, 2, 9, 14, 12,78.04,70.33,C
9031, India, 1,25, PHD, 2, 9, 14, 12,65.50,74.70,C
9032, India, 1,20, PHD, 2, 9, 14, 12,82.45,76.69,C
9033, India, 1,25, PHD, 2, 9, 14, 12,64.76,61.66,C
9034, India, 1,21, PHD, 2, 9, 14, 12,44.84,59.59,C
9035, India, 1,21, PHD, 2, 9, 14, 12,70.99,75.26,C
9036, India, 1,19, PHD, 2, 9, 14, 12,73.07,70.47,C
9037, India, 1,19, PHD, 2, 9, 14, 12,82.71,73.88,C
9038, India, 1,23, PHD, 2, 9, 14, 12,52.16,61.17,C
9039, India, 1,23, PHD, 2, 9, 14, 12,46.33,60.57,C
9040, India, 1,18, PHD, 2, 9, 14, 12,83.39,72.84,C
9041, India, 1,23, PHD, 2, 9, 14, 12,47.72,51.61,F
9042, India, 1,24, PHD, 2, 9, 14, 12,51.36,54.40,F
9043, India, 1,20, PHD, 2, 9, 14, 12,71.12,70.79,C
9044, India, 1,26, PHD, 2, 9, 14, 12,46.47,59.15,C
9045, India, 1,25, PHD, 2, 9, 14, 12,64.15,74.94,C
9046, India, 1,18, PHD, 2, 9, 14, 12,76.52,71.05,C
9047, India, 1,23, PHD, 2, 9, 14, 12,76.19,76.14,C
9048, India, 1,21, PHD, 2, 9, 14, 12,43.56,54.01,F
9049, India, 1,19, PHD, 2, 9, 14, 12,50.84,69.17,C
9050, India, 1,21, PHD, 2, 9, 14, 12,63.26,74.29,C
9051, India, 1,23, PHD, 2, 9, 14, 12,83.94,71.72,C
9052, India, 1,26, PHD, 2, 9, 14, 12,53.90,62.57,C
9053, India, 1,18, PHD, 2, 9, 14, 12,56.95,55.53,F
9054, India, 1,20, PHD, 2, 9, 14, 12,80.36,82.89,B
9055, India, 1,22, PHD, 2, 9, 14, 12,77.24,76.52,C
9056, India, 1,18, PHD, 2, 9, 14, 12,60.58,63.78,C
9057, India, 1,21, PHD, 2, 9, 14, 12,42.84,65.71,C
9058, India, 1,19, PHD, 2, 9, 14, 12,79.44,80.44,B
9059, India, 1,19, PHD, 2, 9, 14, 12,41.46,57.79,F
9060, India, 1,25, PHD, 2, 9, 14, 12,76.60,78.80,C
9061, India, 1,23, PHD, 2, 9, 14, 12,57.34,55.42,F
9062, India, 1,19, PHD, 2, 9, 14, 12,57.37,61.09,C
9063, India, 1,26, PHD, 2, 9, 14, 12,44.33,50.10,F
9064, India, 1,23, PHD, 2, 9, 14, 12,59.86,63.53,C
9065, India, 1,25, PHD, 2, 9, 14, 12,53.73,63.84,C
9066, India, 1,23, PHD, 2, 9, 14, 12,68.16,67.18,C
9067, India, 1,23, PHD, 2, 9, 14, 12,50.88,62.36,C
9068, India, 1,18, PHD, 2, 9, 14, 12,47.47,51.87,F
9069, India, 1,24, PHD, 2, 9, 14, 12,71.57,82.68,B
9070, India, 1,25, PHD, 2, 9, 14, 12,67.75,65.41,C
9071, India, 1,21, PHD, 2, 9, 14, 12,69.50,64.57,C
9072, India, 1,23, PHD, 2, 9, 14, 12,76.75,81.78,B
9073, India, 1,25, PHD, 2, 9, 14, 12,55.13,65.91,C
9074, India, 1,20, PHD, 2, 9, 14, 12,68.67,60.27,C
9075, India, 1,23, PHD, 2, 9, 14, 12,49.96,61.52,C
9076, India, 1,21, PHD, 2, 9, 14, 12,53.90,62.15,C
9077, India, 1,21, PHD, 2, 9, 14, 12,40.68,64.85,C
9078, India, 1,25, PHD, 2, 9, 14, 12,40.19,53.00,F
9079, India, 1,21, PHD, 2, 9, 14, 12,49.16,51.38,F
9080, Spain, 0,21, PHD, 2, 2, 10, 5,41.00,63.02,C
9081, Spain, 0,24, PHD, 2, 2, 10, 5,45.85,51.37,F
9082, Spain, 0,22, PHD, 2, 2, 10, 5,62.33,64.32,C
9083, Spain, 0,19, PHD, 2, 2, 10, 5,41.89,66.61,C
9084, Spain, 0,23, PHD, 2, 2, 10, 5,73.48,82.39,B
9085, Spain, 0,21, PHD, 2, 2, 10, 5,52.77,67.99,C
9086, Spain, 0,22, PHD, 2, 2, 10, 5,83.24,83.27,B
9087, Spain, 0,22, PHD, 2, 2, 10, 5,51.04,59.33,C
9088, Spain, 0,26, PHD, 2, 2, 10, 5,54.92,58.86,F
9089, Spain, 0,22, PHD, 2, 2, 10, 5,79.10,81.21,B
9090, Spain, 0,25, PHD, 2, 2, 10, 5,51.57,67.53,C
9091, Spain, 0,20, PHD, 2, 2, 10, 5,83.81,70.13,C
9092, Spain, 0,25, PHD, 2, 2, 10, 5,63.84,62.97,C
9093, Spain, 0,24, PHD, 2, 2, 10, 5,60.62,60.22,C
9094, Spain, 0,18, PHD, 2, 2, 10, 5,56.84,64.61,C
9095, Spain, 0,20, PHD, 2, 2, 10, 5,50.84,55.24,F
9096, Spain, 0,20, PHD, 2, 2, 10, 5,75.77,78.27,C
9097, Spain, 0,24, PHD, 2, 2, 10, 5,47.19,62.82,C
9098, Spain, 0,25, PHD, 2, 2, 10, 5,48.59,62.31,C
9099, Spain, 0,19, PHD, 2, 2, 10, 5,45.75,50.25,F
9100, Spain, 0,24, PHD, 2, 2, 10, 5,82.65,81.07,B
9101, Spain, 0,24, PHD, 2, 2, 10, 5,77.48,82.10,B
9102, Spain, 0,20, PHD, 2, 2, 10, 5,81.95,81.54,B
9103, Spain, 0,26, PHD, 2, 2, 10, 5,46.59,52.01,F
9104, Spain, 0,24, PHD, 2, 2, 10, 5,55.80,65.68,C
9105, Spain, 0,26, PHD, 2, 2, 10, 5,50.57,66.47,C
